fhfa_cbsa,period,hpi_all_transactions_nsa
40340,1993Q3,99.52
40340,1993Q4,100.36
40340,1994Q1,101.16
40340,1994Q2,100.6
40340,1994Q3,99.72
40340,1994Q4,98.34
40340,1995Q1,100
40340,1995Q2,101.67
40340,1995Q3,103.19
40340,1995Q4,104.08
40340,1996Q1,106.1
40340,1996Q2,104.7
40340,1996Q3,106.38
40340,1996Q4,107.41
40340,1997Q1,107.43
40340,1997Q2,109.41
40340,1997Q3,111.15
40340,1997Q4,112.85
40340,1998Q1,114.32
40340,1998Q2,115.97
40340,1998Q3,118.56
40340,1998Q4,119.43
40340,1999Q1,121.93
40340,1999Q2,126.32
40340,1999Q3,129.69
40340,1999Q4,131.89
40340,2000Q1,133.99
40340,2000Q2,138.91
40340,2000Q3,142.2
40340,2000Q4,143.14
40340,2001Q1,147.68
40340,2001Q2,149.89
40340,2001Q3,153.11
40340,2001Q4,154.45
40340,2002Q1,155.91
40340,2002Q2,157.88
40340,2002Q3,160.22
40340,2002Q4,161.78
40340,2003Q1,162.95
40340,2003Q2,163.62
40340,2003Q3,165.94
40340,2003Q4,168.77
40340,2004Q1,170.57
40340,2004Q2,170.38
40340,2004Q3,173.78
40340,2004Q4,176.33
40340,2005Q1,177.57
40340,2005Q2,180.69
40340,2005Q3,183.6
40340,2005Q4,183.47
40340,2006Q1,182.31
40340,2006Q2,181.81
40340,2006Q3,184.69
40340,2006Q4,183.34
40340,2007Q1,183.86
40340,2007Q2,183.35
40340,2007Q3,183.5
40340,2007Q4,182.14
40340,2008Q1,186.25
40340,2008Q2,181.79
40340,2008Q3,179.37
40340,2008Q4,180.18
40340,2009Q1,182.72
40340,2009Q2,179.95
40340,2009Q3,177.64
40340,2009Q4,174.91
40340,2010Q1,172.15
40340,2010Q2,170.84
40340,2010Q3,173.72
40340,2010Q4,171.53
40340,2011Q1,167.84
40340,2011Q2,166.68
40340,2011Q3,169.39
40340,2011Q4,170.11
40340,2012Q1,168.39
40340,2012Q2,167.75
40340,2012Q3,171.05
40340,2012Q4,171.89
40340,2013Q1,172.34
40340,2013Q2,173.12
40340,2013Q3,174.8
40340,2013Q4,173
40340,2014Q1,174.68
40340,2014Q2,178.97
40340,2014Q3,179.48
40340,2014Q4,178.53
40340,2015Q1,179.7
40340,2015Q2,184.12
40340,2015Q3,186.24
40340,2015Q4,189.27
40340,2016Q1,188.64
40340,2016Q2,194.2
40340,2016Q3,200.14
40340,2016Q4,199.77
40340,2017Q1,205.65
40340,2017Q2,210.74
40340,2017Q3,213.64
40340,2017Q4,213
40340,2018Q1,218.85
40340,2018Q2,221.52
40340,2018Q3,225.11
40340,2018Q4,226.19
40340,2019Q1,230.33
40340,2019Q2,232.26
40340,2019Q3,233.49
40340,2019Q4,235.81
40340,2020Q1,238.65
40340,2020Q2,240.46
40340,2020Q3,246.41
40340,2020Q4,249.97
40340,2021Q1,253.62
40340,2021Q2,268.58
40340,2021Q3,281.45
40340,2021Q4,286.71
40340,2022Q1,291.48
40340,2022Q2,314.03
40340,2022Q3,311.57
40340,2022Q4,304.6
40340,2023Q1,302.33
40340,2023Q2,321.54
40340,2023Q3,323.75
40340,2023Q4,318.76
40340,2024Q1,326.71
40340,2024Q2,339.08
40340,2024Q3,338.63
40340,2024Q4,334.09
40340,2025Q1,340.09
40340,2025Q2,346.14
40340,2025Q3,350.6
40340,2025Q4,347.36
40340,2026Q1,350.66
40380,1978Q3,44.24
40380,1978Q4,44.47
40380,1979Q1,48.76
40380,1979Q2,47.19
40380,1979Q3,50.94
40380,1979Q4,49.45
40380,1980Q1,49.59
40380,1980Q2,51.5
40380,1980Q3,54.55
40380,1980Q4,52.47
40380,1981Q1,52.36
40380,1981Q2,55.5
40380,1981Q3,57.61
40380,1981Q4,54.89
40380,1982Q1,53.85
40380,1982Q2,58.37
40380,1982Q3,60.05
40380,1982Q4,62.09
40380,1983Q1,63.23
40380,1983Q2,64.5
40380,1983Q3,65.83
40380,1983Q4,69.22
40380,1984Q1,68.43
40380,1984Q2,72.95
40380,1984Q3,72.92
40380,1984Q4,73.22
40380,1985Q1,75.41
40380,1985Q2,76.43
40380,1985Q3,79.28
40380,1985Q4,79.75
40380,1986Q1,81.9
40380,1986Q2,83.46
40380,1986Q3,84.14
40380,1986Q4,86.95
40380,1987Q1,87.95
40380,1987Q2,90.23
40380,1987Q3,91.74
40380,1987Q4,92.17
40380,1988Q1,93.23
40380,1988Q2,94.84
40380,1988Q3,95.31
40380,1988Q4,95.71
40380,1989Q1,96.23
40380,1989Q2,97.07
40380,1989Q3,98.52
40380,1989Q4,98.8
40380,1990Q1,98.59
40380,1990Q2,98.51
40380,1990Q3,98.8
40380,1990Q4,98.29
40380,1991Q1,98.44
40380,1991Q2,99.96
40380,1991Q3,99.88
40380,1991Q4,100.54
40380,1992Q1,101.95
40380,1992Q2,101.53
40380,1992Q3,102.6
40380,1992Q4,103.24
40380,1993Q1,102.73
40380,1993Q2,103.77
40380,1993Q3,104.19
40380,1993Q4,104.27
40380,1994Q1,104.13
40380,1994Q2,102.47
40380,1994Q3,101.75
40380,1994Q4,100.04
40380,1995Q1,100
40380,1995Q2,101.23
40380,1995Q3,102.17
40380,1995Q4,102.56
40380,1996Q1,103.65
40380,1996Q2,102.94
40380,1996Q3,101.63
40380,1996Q4,101.6
40380,1997Q1,101.86
40380,1997Q2,101.69
40380,1997Q3,102.48
40380,1997Q4,103.36
40380,1998Q1,104.75
40380,1998Q2,104.96
40380,1998Q3,105.04
40380,1998Q4,106.35
40380,1999Q1,106.69
40380,1999Q2,106.8
40380,1999Q3,106.73
40380,1999Q4,106.6
40380,2000Q1,105.94
40380,2000Q2,108.12
40380,2000Q3,108.93
40380,2000Q4,109.63
40380,2001Q1,110.65
40380,2001Q2,111.9
40380,2001Q3,113.09
40380,2001Q4,113.79
40380,2002Q1,114.83
40380,2002Q2,115.65
40380,2002Q3,116.85
40380,2002Q4,117.77
40380,2003Q1,118.93
40380,2003Q2,119.66
40380,2003Q3,121.5
40380,2003Q4,122.99
40380,2004Q1,123.89
40380,2004Q2,125.87
40380,2004Q3,126.98
40380,2004Q4,128.01
40380,2005Q1,127.84
40380,2005Q2,130.85
40380,2005Q3,133.43
40380,2005Q4,133.39
40380,2006Q1,132.56
40380,2006Q2,133.94
40380,2006Q3,135.11
40380,2006Q4,134.86
40380,2007Q1,134.73
40380,2007Q2,137.03
40380,2007Q3,136.6
40380,2007Q4,136.38
40380,2008Q1,137.79
40380,2008Q2,138.4
40380,2008Q3,137.39
40380,2008Q4,137.27
40380,2009Q1,139.76
40380,2009Q2,139.15
40380,2009Q3,138.71
40380,2009Q4,138.42
40380,2010Q1,138.81
40380,2010Q2,137.58
40380,2010Q3,139.6
40380,2010Q4,139.41
40380,2011Q1,138.43
40380,2011Q2,137.1
40380,2011Q3,138.72
40380,2011Q4,138.96
40380,2012Q1,138.78
40380,2012Q2,138.28
40380,2012Q3,138.93
40380,2012Q4,139.41
40380,2013Q1,139.64
40380,2013Q2,139.81
40380,2013Q3,140.58
40380,2013Q4,138.79
40380,2014Q1,138.48
40380,2014Q2,141.48
40380,2014Q3,142.04
40380,2014Q4,141.68
40380,2015Q1,141.95
40380,2015Q2,143.27
40380,2015Q3,145.66
40380,2015Q4,145.12
40380,2016Q1,144.75
40380,2016Q2,147.53
40380,2016Q3,148.45
40380,2016Q4,148.77
40380,2017Q1,148.67
40380,2017Q2,151.79
40380,2017Q3,154.91
40380,2017Q4,155.27
40380,2018Q1,155.65
40380,2018Q2,160.42
40380,2018Q3,162.46
40380,2018Q4,162.14
40380,2019Q1,162.89
40380,2019Q2,167.12
40380,2019Q3,169.08
40380,2019Q4,169.22
40380,2020Q1,171.75
40380,2020Q2,173.9
40380,2020Q3,178.76
40380,2020Q4,182.49
40380,2021Q1,186.32
40380,2021Q2,197.78
40380,2021Q3,208.27
40380,2021Q4,210.28
40380,2022Q1,217.51
40380,2022Q2,234.47
40380,2022Q3,236.3
40380,2022Q4,234.22
40380,2023Q1,242.32
40380,2023Q2,256.69
40380,2023Q3,264.93
40380,2023Q4,260.34
40380,2024Q1,269.26
40380,2024Q2,280.86
40380,2024Q3,283.38
40380,2024Q4,287.45
40380,2025Q1,288.95
40380,2025Q2,306.85
40380,2025Q3,303.84
40380,2025Q4,303.64
40380,2026Q1,308.28
40420,1978Q3,58.51
40420,1978Q4,58.28
40420,1979Q1,58.08
40420,1979Q2,62.07
40420,1979Q3,66.15
40420,1979Q4,63.91
40420,1980Q1,64.93
40420,1980Q2,65.99
40420,1980Q3,65.01
40420,1980Q4,64.47
40420,1981Q1,63.32
40420,1981Q3,60.65
40420,1981Q4,69.63
40420,1982Q1,60.28
40420,1982Q2,67.6
40420,1982Q3,62.21
40420,1982Q4,63.94
40420,1983Q1,62.62
40420,1983Q2,64.96
40420,1983Q3,65.48
40420,1983Q4,63.12
40420,1984Q1,64.2
40420,1984Q2,64.91
40420,1984Q3,63.62
40420,1984Q4,65.54
40420,1985Q1,65.21
40420,1985Q2,65.49
40420,1985Q3,66.21
40420,1985Q4,66.23
40420,1986Q1,67.37
40420,1986Q2,68.2
40420,1986Q3,69.57
40420,1986Q4,69.07
40420,1987Q1,70.21
40420,1987Q2,70.96
40420,1987Q3,71.48
40420,1987Q4,71.73
40420,1988Q1,71.84
40420,1988Q2,72.16
40420,1988Q3,73.47
40420,1988Q4,74.94
40420,1989Q1,75.77
40420,1989Q2,76.64
40420,1989Q3,78.03
40420,1989Q4,79.08
40420,1990Q1,80
40420,1990Q2,81.34
40420,1990Q3,82.08
40420,1990Q4,83.07
40420,1991Q1,84.56
40420,1991Q2,85.1
40420,1991Q3,85.6
40420,1991Q4,86.98
40420,1992Q1,87.38
40420,1992Q2,88.91
40420,1992Q3,89.58
40420,1992Q4,90.39
40420,1993Q1,90.29
40420,1993Q2,91.41
40420,1993Q3,92.58
40420,1993Q4,93.63
40420,1994Q1,95.58
40420,1994Q2,96.66
40420,1994Q3,97.68
40420,1994Q4,97.91
40420,1995Q1,100
40420,1995Q2,100.7
40420,1995Q3,101.96
40420,1995Q4,103.12
40420,1996Q1,103.72
40420,1996Q2,104.01
40420,1996Q3,104.29
40420,1996Q4,105.09
40420,1997Q1,104.51
40420,1997Q2,105.77
40420,1997Q3,106.07
40420,1997Q4,107.59
40420,1998Q1,107.85
40420,1998Q2,108.25
40420,1998Q3,108.98
40420,1998Q4,109.42
40420,1999Q1,109.88
40420,1999Q2,110.02
40420,1999Q3,110.19
40420,1999Q4,110.89
40420,2000Q1,111.64
40420,2000Q2,112.6
40420,2000Q3,113.83
40420,2000Q4,114.61
40420,2001Q1,116.1
40420,2001Q2,116.72
40420,2001Q3,117.85
40420,2001Q4,118.33
40420,2002Q1,119.43
40420,2002Q2,120.05
40420,2002Q3,121.3
40420,2002Q4,121.96
40420,2003Q1,122.65
40420,2003Q2,123.57
40420,2003Q3,124.86
40420,2003Q4,128.33
40420,2004Q1,129.01
40420,2004Q2,130.06
40420,2004Q3,134.84
40420,2004Q4,135.8
40420,2005Q1,137.91
40420,2005Q2,139.79
40420,2005Q3,142.77
40420,2005Q4,143.81
40420,2006Q1,144.74
40420,2006Q2,146.72
40420,2006Q3,148.62
40420,2006Q4,149.69
40420,2007Q1,151.04
40420,2007Q2,152.37
40420,2007Q3,151.68
40420,2007Q4,150.53
40420,2008Q1,151.57
40420,2008Q2,149.75
40420,2008Q3,146.26
40420,2008Q4,146.47
40420,2009Q1,146.72
40420,2009Q2,144.27
40420,2009Q3,140.74
40420,2009Q4,139.27
40420,2010Q1,137.71
40420,2010Q2,134.6
40420,2010Q3,135.54
40420,2010Q4,134.14
40420,2011Q1,129.94
40420,2011Q2,124.26
40420,2011Q3,126.8
40420,2011Q4,126.19
40420,2012Q1,122.89
40420,2012Q2,121.61
40420,2012Q3,121.55
40420,2012Q4,121.61
40420,2013Q1,119.81
40420,2013Q2,118.17
40420,2013Q3,115.59
40420,2013Q4,113.1
40420,2014Q1,114.98
40420,2014Q2,114.35
40420,2014Q3,115.87
40420,2014Q4,115.27
40420,2015Q1,117.22
40420,2015Q2,117.82
40420,2015Q3,118.78
40420,2015Q4,117.85
40420,2016Q1,115.87
40420,2016Q2,121.06
40420,2016Q3,122.8
40420,2016Q4,123.47
40420,2017Q1,121.87
40420,2017Q2,124.34
40420,2017Q3,127.19
40420,2017Q4,127.6
40420,2018Q1,126.3
40420,2018Q2,130.44
40420,2018Q3,133.37
40420,2018Q4,133.08
40420,2019Q1,132.65
40420,2019Q2,135.75
40420,2019Q3,138.54
40420,2019Q4,138.77
40420,2020Q1,138.39
40420,2020Q2,139.45
40420,2020Q3,142.81
40420,2020Q4,146.33
40420,2021Q1,148.25
40420,2021Q2,156.84
40420,2021Q3,167.3
40420,2021Q4,172.96
40420,2022Q1,173.47
40420,2022Q2,183.61
40420,2022Q3,189.12
40420,2022Q4,186.78
40420,2023Q1,188.28
40420,2023Q2,200.3
40420,2023Q3,207.75
40420,2023Q4,208.53
40420,2024Q1,211.67
40420,2024Q2,219.69
40420,2024Q3,225
40420,2024Q4,228.39
40420,2025Q1,232.15
40420,2025Q2,237.92
40420,2025Q3,245.62
40420,2025Q4,243.83
40420,2026Q1,248.09
40580,1985Q2,78.71
40580,1985Q3,82.26
40580,1985Q4,82.25
40580,1986Q1,82.11
40580,1986Q2,83.43
40580,1986Q3,84.45
40580,1986Q4,83.34
40580,1987Q1,86.12
40580,1987Q2,83.52
40580,1987Q3,84.69
40580,1987Q4,85.79
40580,1988Q1,85.12
40580,1988Q2,88.25
40580,1988Q3,88.36
40580,1988Q4,88.74
40580,1989Q1,86.53
40580,1989Q2,89.79
40580,1989Q3,90.12
40580,1989Q4,90.68
40580,1990Q1,92.83
40580,1990Q2,91.64
40580,1990Q3,92.43
40580,1990Q4,94.01
40580,1991Q1,91.72
40580,1991Q2,93.08
40580,1991Q3,93.62
40580,1991Q4,95.77
40580,1992Q1,95.34
40580,1992Q2,94.65
40580,1992Q3,96.34
40580,1992Q4,95.35
40580,1993Q1,95.31
40580,1993Q2,97.41
40580,1993Q3,98.39
40580,1993Q4,98.78
40580,1994Q1,98.68
40580,1994Q2,101.05
40580,1994Q3,99.97
40580,1994Q4,101.72
40580,1995Q1,100
40580,1995Q2,104.5
40580,1995Q3,104.27
40580,1995Q4,107.41
40580,1996Q1,106.91
40580,1996Q2,107.98
40580,1996Q3,108.89
40580,1996Q4,109.35
40580,1997Q1,111.38
40580,1997Q2,111.7
40580,1997Q3,113.74
40580,1997Q4,115.65
40580,1998Q1,115.88
40580,1998Q2,116.85
40580,1998Q3,119.41
40580,1998Q4,118.88
40580,1999Q1,119.88
40580,1999Q2,122.17
40580,1999Q3,121.22
40580,1999Q4,121.73
40580,2000Q1,122.87
40580,2000Q2,123.42
40580,2000Q3,124.87
40580,2000Q4,125.43
40580,2001Q1,130.2
40580,2001Q2,129.99
40580,2001Q3,130.85
40580,2001Q4,131.89
40580,2002Q1,132.25
40580,2002Q2,132.36
40580,2002Q3,135.98
40580,2002Q4,135.33
40580,2003Q1,136.86
40580,2003Q2,138.72
40580,2003Q3,138.34
40580,2003Q4,136.76
40580,2004Q1,139.72
40580,2004Q2,138.23
40580,2004Q3,138.69
40580,2004Q4,140.52
40580,2005Q1,140.3
40580,2005Q2,141.96
40580,2005Q3,144.76
40580,2005Q4,145.11
40580,2006Q1,145.67
40580,2006Q2,144.94
40580,2006Q3,148.83
40580,2006Q4,149.3
40580,2007Q1,145.95
40580,2007Q2,150.01
40580,2007Q3,150.19
40580,2007Q4,152.35
40580,2008Q1,149.98
40580,2008Q2,155.08
40580,2008Q3,153.81
40580,2008Q4,149.33
40580,2009Q1,154.36
40580,2009Q2,150.98
40580,2009Q3,152.87
40580,2009Q4,146.81
40580,2010Q1,142.7
40580,2010Q2,145.5
40580,2010Q3,146.45
40580,2010Q4,142.67
40580,2011Q1,142.53
40580,2011Q2,136.36
40580,2011Q3,141.19
40580,2011Q4,141.47
40580,2012Q1,138.61
40580,2012Q2,139.01
40580,2012Q3,136.62
40580,2012Q4,140.37
40580,2013Q1,138.09
40580,2013Q2,136.14
40580,2013Q3,137.88
40580,2013Q4,138.23
40580,2014Q1,137.63
40580,2014Q2,138.15
40580,2014Q3,139.21
40580,2014Q4,133.98
40580,2015Q1,133.26
40580,2015Q2,136.8
40580,2015Q3,136.97
40580,2015Q4,139.6
40580,2016Q1,137.69
40580,2016Q2,138.84
40580,2016Q3,142.03
40580,2016Q4,140.43
40580,2017Q1,142.83
40580,2017Q2,141.36
40580,2017Q3,146.65
40580,2017Q4,145.28
40580,2018Q1,145.67
40580,2018Q2,146.75
40580,2018Q3,152.8
40580,2018Q4,151.58
40580,2019Q1,154.13
40580,2019Q2,153.81
40580,2019Q3,157.23
40580,2019Q4,158.88
40580,2020Q1,159.63
40580,2020Q2,160
40580,2020Q3,166.55
40580,2020Q4,171.37
40580,2021Q1,173.67
40580,2021Q2,183.05
40580,2021Q3,198.62
40580,2021Q4,201.15
40580,2022Q1,213.59
40580,2022Q2,224.72
40580,2022Q3,237.85
40580,2022Q4,244.22
40580,2023Q1,236.76
40580,2023Q2,240.28
40580,2023Q3,251.8
40580,2023Q4,259
40580,2024Q1,252.58
40580,2024Q2,246.77
40580,2024Q3,266.94
40580,2024Q4,259.44
40580,2025Q1,266.95
40580,2025Q2,269.93
40580,2025Q3,266.42
40580,2025Q4,265.28
40580,2026Q1,269.38
40660,1987Q2,73.93
40660,1987Q3,74.63
40660,1987Q4,78.33
40660,1988Q1,73.77
40660,1988Q2,78.25
40660,1988Q3,83.32
40660,1988Q4,80.01
40660,1989Q1,84.92
40660,1989Q2,82.91
40660,1989Q3,81.74
40660,1989Q4,86.6
40660,1990Q1,82.98
40660,1990Q2,86.71
40660,1990Q3,84.5
40660,1990Q4,87.41
40660,1991Q1,89.23
40660,1991Q2,90.37
40660,1991Q3,89.85
40660,1991Q4,89.24
40660,1992Q1,89.6
40660,1992Q2,91.82
40660,1992Q3,91.62
40660,1992Q4,93.91
40660,1993Q1,94.94
40660,1993Q2,95.74
40660,1993Q3,98.35
40660,1993Q4,97.47
40660,1994Q1,95.14
40660,1994Q2,103.16
40660,1994Q3,100.86
40660,1994Q4,99.07
40660,1995Q1,100
40660,1995Q2,105.41
40660,1995Q3,107.23
40660,1995Q4,109.69
40660,1996Q1,109.95
40660,1996Q2,108.56
40660,1996Q3,110.43
40660,1996Q4,113.44
40660,1997Q1,115.61
40660,1997Q2,113.97
40660,1997Q3,118.13
40660,1997Q4,117.84
40660,1998Q1,120.57
40660,1998Q2,121.81
40660,1998Q3,123
40660,1998Q4,124.96
40660,1999Q1,124.78
40660,1999Q2,126.45
40660,1999Q3,126.47
40660,1999Q4,127.16
40660,2000Q1,129.3
40660,2000Q2,132.36
40660,2000Q3,133.15
40660,2000Q4,135.02
40660,2001Q1,138.76
40660,2001Q2,142.61
40660,2001Q3,142.43
40660,2001Q4,143.84
40660,2002Q1,144.33
40660,2002Q2,146.95
40660,2002Q3,149.35
40660,2002Q4,149.59
40660,2003Q1,151.24
40660,2003Q2,153.19
40660,2003Q3,154.79
40660,2003Q4,154.53
40660,2004Q1,157.72
40660,2004Q2,162.73
40660,2004Q3,158.61
40660,2004Q4,164.63
40660,2005Q1,167.97
40660,2005Q2,169.05
40660,2005Q3,170.03
40660,2005Q4,173.58
40660,2006Q1,172.55
40660,2006Q2,168.87
40660,2006Q3,170.72
40660,2006Q4,175.38
40660,2007Q1,174.8
40660,2007Q2,176.95
40660,2007Q3,173.14
40660,2007Q4,176.18
40660,2008Q1,172.53
40660,2008Q2,174.67
40660,2008Q3,171.02
40660,2008Q4,174.09
40660,2009Q1,176.07
40660,2009Q2,169.4
40660,2009Q3,164.3
40660,2009Q4,166.92
40660,2010Q1,160.03
40660,2010Q2,159.65
40660,2010Q3,164.9
40660,2010Q4,162.25
40660,2011Q1,155.48
40660,2011Q2,147.93
40660,2011Q3,147.41
40660,2011Q4,151.76
40660,2012Q1,146.04
40660,2012Q2,147.15
40660,2012Q3,150.18
40660,2012Q4,150.58
40660,2013Q1,147.22
40660,2013Q2,148.91
40660,2013Q3,151
40660,2013Q4,150.57
40660,2014Q1,151.71
40660,2014Q2,151.85
40660,2014Q3,154.42
40660,2014Q4,154.74
40660,2015Q1,150.92
40660,2015Q2,156.37
40660,2015Q3,157.28
40660,2015Q4,157.84
40660,2016Q1,158.02
40660,2016Q2,164.61
40660,2016Q3,161.04
40660,2016Q4,167.79
40660,2017Q1,162.51
40660,2017Q2,171.54
40660,2017Q3,176.43
40660,2017Q4,174.41
40660,2018Q1,175.54
40660,2018Q2,181.02
40660,2018Q3,184.39
40660,2018Q4,185.97
40660,2019Q1,191.06
40660,2019Q2,188.37
40660,2019Q3,195.15
40660,2019Q4,198.18
40660,2020Q1,196.25
40660,2020Q2,200.13
40660,2020Q3,206.71
40660,2020Q4,211.91
40660,2021Q1,218.07
40660,2021Q2,230.12
40660,2021Q3,242.76
40660,2021Q4,254.49
40660,2022Q1,268.74
40660,2022Q2,284.62
40660,2022Q3,286.96
40660,2022Q4,294.62
40660,2023Q1,299.37
40660,2023Q2,308.32
40660,2023Q3,312.56
40660,2023Q4,301
40660,2024Q1,340.99
40660,2024Q2,324.44
40660,2024Q3,333.92
40660,2024Q4,336.06
40660,2025Q1,325.53
40660,2025Q2,344.92
40660,2025Q3,351.9
40660,2025Q4,343.31
40660,2026Q1,337.46
40900,1976Q2,28.87
40900,1976Q3,27.93
40900,1976Q4,30.09
40900,1977Q1,30.77
40900,1977Q2,31.93
40900,1977Q3,34.81
40900,1977Q4,38.2
40900,1978Q1,37.43
40900,1978Q2,39.49
40900,1978Q3,41.55
40900,1978Q4,43.98
40900,1979Q1,45.18
40900,1979Q2,45.98
40900,1979Q3,49.52
40900,1979Q4,50.23
40900,1980Q1,52.15
40900,1980Q2,53.88
40900,1980Q3,54.35
40900,1980Q4,55.94
40900,1981Q1,56.86
40900,1981Q2,59.48
40900,1981Q3,61.73
40900,1981Q4,64.21
40900,1982Q1,60.33
40900,1982Q2,57.22
40900,1982Q3,57.44
40900,1982Q4,62.71
40900,1983Q1,61.27
40900,1983Q2,61.31
40900,1983Q3,59.56
40900,1983Q4,60.45
40900,1984Q1,60.68
40900,1984Q2,61.6
40900,1984Q3,61.38
40900,1984Q4,61.67
40900,1985Q1,63.16
40900,1985Q2,63.68
40900,1985Q3,64.57
40900,1985Q4,64.9
40900,1986Q1,65.74
40900,1986Q2,66.96
40900,1986Q3,67.5
40900,1986Q4,69.07
40900,1987Q1,70.56
40900,1987Q2,71.45
40900,1987Q3,72.23
40900,1987Q4,73.57
40900,1988Q1,74.84
40900,1988Q2,76.64
40900,1988Q3,79.1
40900,1988Q4,80.94
40900,1989Q1,82.8
40900,1989Q2,86.9
40900,1989Q3,92.19
40900,1989Q4,96.52
40900,1990Q1,101.78
40900,1990Q2,108.14
40900,1990Q3,113.34
40900,1990Q4,114.18
40900,1991Q1,115.51
40900,1991Q2,115.58
40900,1991Q3,114.78
40900,1991Q4,115.15
40900,1992Q1,114.39
40900,1992Q2,113.04
40900,1992Q3,112.64
40900,1992Q4,111.46
40900,1993Q1,109.87
40900,1993Q2,109.14
40900,1993Q3,108.54
40900,1993Q4,107.85
40900,1994Q1,106.77
40900,1994Q2,103.96
40900,1994Q3,101.91
40900,1994Q4,100.8
40900,1995Q1,100
40900,1995Q2,100.83
40900,1995Q3,102.1
40900,1995Q4,101.72
40900,1996Q1,101.83
40900,1996Q2,100.08
40900,1996Q3,99.27
40900,1996Q4,99.48
40900,1997Q1,99.78
40900,1997Q2,100.07
40900,1997Q3,101.76
40900,1997Q4,103.55
40900,1998Q1,104.97
40900,1998Q2,105.52
40900,1998Q3,107.35
40900,1998Q4,108.98
40900,1999Q1,110.23
40900,1999Q2,111.57
40900,1999Q3,113.52
40900,1999Q4,115.4
40900,2000Q1,120.9
40900,2000Q2,123.35
40900,2000Q3,128.21
40900,2000Q4,132.18
40900,2001Q1,138.22
40900,2001Q2,144.11
40900,2001Q3,149.22
40900,2001Q4,151.97
40900,2002Q1,155.4
40900,2002Q2,161.44
40900,2002Q3,168.49
40900,2002Q4,173.35
40900,2003Q1,177.58
40900,2003Q2,181.37
40900,2003Q3,187.54
40900,2003Q4,199.03
40900,2004Q1,204.81
40900,2004Q2,217.92
40900,2004Q3,239.17
40900,2004Q4,248.69
40900,2005Q1,260.34
40900,2005Q2,275.53
40900,2005Q3,287.03
40900,2005Q4,293.6
40900,2006Q1,291.65
40900,2006Q2,288.31
40900,2006Q3,284.6
40900,2006Q4,280.65
40900,2007Q1,273.73
40900,2007Q2,265.77
40900,2007Q3,252.3
40900,2007Q4,241.92
40900,2008Q1,230.06
40900,2008Q2,210.99
40900,2008Q3,196.22
40900,2008Q4,190.31
40900,2009Q1,192.07
40900,2009Q2,183.53
40900,2009Q3,176.63
40900,2009Q4,174.27
40900,2010Q1,171.41
40900,2010Q2,167.99
40900,2010Q3,168.73
40900,2010Q4,165.98
40900,2011Q1,157.05
40900,2011Q2,153.26
40900,2011Q3,153.39
40900,2011Q4,154.2
40900,2012Q1,152.76
40900,2012Q2,152.36
40900,2012Q3,156.51
40900,2012Q4,161.26
40900,2013Q1,166.65
40900,2013Q2,177.53
40900,2013Q3,189.78
40900,2013Q4,196.05
40900,2014Q1,199.14
40900,2014Q2,204.31
40900,2014Q3,208.33
40900,2014Q4,210.16
40900,2015Q1,212.09
40900,2015Q2,217.25
40900,2015Q3,222.6
40900,2015Q4,224.99
40900,2016Q1,228.59
40900,2016Q2,234.24
40900,2016Q3,239.43
40900,2016Q4,243.26
40900,2017Q1,248.22
40900,2017Q2,255.18
40900,2017Q3,260.96
40900,2017Q4,264.64
40900,2018Q1,268.89
40900,2018Q2,274.02
40900,2018Q3,277.7
40900,2018Q4,277.15
40900,2019Q1,279.05
40900,2019Q2,283.05
40900,2019Q3,287.29
40900,2019Q4,288.77
40900,2020Q1,292.08
40900,2020Q2,295.73
40900,2020Q3,300.58
40900,2020Q4,309.12
40900,2021Q1,319.46
40900,2021Q2,341.18
40900,2021Q3,362.3
40900,2021Q4,373.99
40900,2022Q1,386.59
40900,2022Q2,408.89
40900,2022Q3,398.87
40900,2022Q4,380
40900,2023Q1,376.97
40900,2023Q2,392.34
40900,2023Q3,391.9
40900,2023Q4,391.41
40900,2024Q1,398.87
40900,2024Q2,404.62
40900,2024Q3,405.77
40900,2024Q4,405.04
40900,2025Q1,406.52
40900,2025Q2,409.55
40900,2025Q3,408.35
40900,2025Q4,409.9
40900,2026Q1,411.62
40980,1980Q3,70.57
40980,1980Q4,67.69
40980,1981Q1,66.8
40980,1981Q2,69.48
40980,1981Q3,67.33
40980,1982Q1,70.44
40980,1982Q4,58.89
40980,1983Q2,63.17
40980,1983Q3,63.87
40980,1984Q1,67.72
40980,1984Q2,64.65
40980,1984Q3,67.23
40980,1984Q4,66.04
40980,1985Q1,64.81
40980,1985Q2,65.15
40980,1985Q3,67.1
40980,1985Q4,65.64
40980,1986Q1,68.63
40980,1986Q2,68
40980,1986Q3,68.17
40980,1986Q4,69.4
40980,1987Q1,70.67
40980,1987Q2,69.22
40980,1987Q3,71.58
40980,1987Q4,73.06
40980,1988Q1,72.51
40980,1988Q2,73.74
40980,1988Q3,74.82
40980,1988Q4,77.41
40980,1989Q1,77.96
40980,1989Q2,78.63
40980,1989Q3,80.65
40980,1989Q4,80.85
40980,1990Q1,82.75
40980,1990Q2,82.17
40980,1990Q3,85.03
40980,1990Q4,84.11
40980,1991Q1,84.93
40980,1991Q2,87.1
40980,1991Q3,87.47
40980,1991Q4,88.32
40980,1992Q1,90.13
40980,1992Q2,90.92
40980,1992Q3,91.92
40980,1992Q4,92.26
